SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3773	http://purl.obolibrary.org/obo/DOID_1800	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3354	http://purl.obolibrary.org/obo/DOID_1273	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6560	http://purl.obolibrary.org/obo/DOID_8420	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40128	http://purl.obolibrary.org/obo/DOID_1965	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42086	http://purl.obolibrary.org/obo/DOID_9841	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7097	http://purl.obolibrary.org/obo/DOID_5789	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9175	http://purl.obolibrary.org/obo/DOID_8437	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4279	http://purl.obolibrary.org/obo/DOID_5492	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9277	http://purl.obolibrary.org/obo/DOID_12286	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9462	http://purl.obolibrary.org/obo/DOID_4869	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61257	http://purl.obolibrary.org/obo/DOID_14503	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3869	http://purl.obolibrary.org/obo/DOID_271	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7569	http://purl.obolibrary.org/obo/DOID_3284	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3050	http://purl.obolibrary.org/obo/DOID_5577	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75034	http://purl.obolibrary.org/obo/DOID_14768	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99088	http://purl.obolibrary.org/obo/DOID_8504	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6756	http://purl.obolibrary.org/obo/DOID_8031	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35530	http://purl.obolibrary.org/obo/DOID_2228	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9429	http://purl.obolibrary.org/obo/DOID_3517	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40315	http://purl.obolibrary.org/obo/DOID_4845	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26763	http://purl.obolibrary.org/obo/DOID_11424	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5834	http://purl.obolibrary.org/obo/DOID_4047	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3115	http://purl.obolibrary.org/obo/DOID_2916	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75012	http://purl.obolibrary.org/obo/DOID_2785	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40369	http://purl.obolibrary.org/obo/DOID_5760	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53972	http://purl.obolibrary.org/obo/DOID_4329	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4721	http://purl.obolibrary.org/obo/DOID_4594	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101214	http://purl.obolibrary.org/obo/DOID_0080016	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3712	http://purl.obolibrary.org/obo/DOID_139	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34854	http://purl.obolibrary.org/obo/DOID_3490	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6843	http://purl.obolibrary.org/obo/DOID_6562	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26998	http://purl.obolibrary.org/obo/DOID_3042	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40129	http://purl.obolibrary.org/obo/DOID_5196	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7430	http://purl.obolibrary.org/obo/DOID_1795	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39946	http://purl.obolibrary.org/obo/DOID_8394	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3917	http://purl.obolibrary.org/obo/DOID_0050918	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3503	http://purl.obolibrary.org/obo/DOID_9427	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39847	http://purl.obolibrary.org/obo/DOID_8050	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83010	http://purl.obolibrary.org/obo/DOID_3529	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84741	http://purl.obolibrary.org/obo/DOID_0111044	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5600	http://purl.obolibrary.org/obo/DOID_3447	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9305	http://purl.obolibrary.org/obo/DOID_0050686	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9166	http://purl.obolibrary.org/obo/DOID_3500	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35277	http://purl.obolibrary.org/obo/DOID_4399	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27081	http://purl.obolibrary.org/obo/DOID_6811	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3606	http://purl.obolibrary.org/obo/DOID_10206	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27369	http://purl.obolibrary.org/obo/DOID_8251	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94334	http://purl.obolibrary.org/obo/DOID_12402	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34682	http://purl.obolibrary.org/obo/DOID_12287	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34820	http://purl.obolibrary.org/obo/DOID_1382	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7538	http://purl.obolibrary.org/obo/DOID_6334	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61283	http://purl.obolibrary.org/obo/DOID_2988	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50593	http://purl.obolibrary.org/obo/DOID_10443	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3187	http://purl.obolibrary.org/obo/DOID_9655	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35558	http://purl.obolibrary.org/obo/DOID_7089	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61236	http://purl.obolibrary.org/obo/DOID_1339	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34493	http://purl.obolibrary.org/obo/DOID_2113	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27029	http://purl.obolibrary.org/obo/DOID_2048	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99059	http://purl.obolibrary.org/obo/DOID_10605	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6838	http://purl.obolibrary.org/obo/DOID_7679	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4221	http://purl.obolibrary.org/obo/DOID_5233	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61240	http://purl.obolibrary.org/obo/DOID_0060010	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5319	http://purl.obolibrary.org/obo/DOID_6090	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9118	http://purl.obolibrary.org/obo/DOID_1115	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26762	http://purl.obolibrary.org/obo/DOID_5757	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27331	http://purl.obolibrary.org/obo/DOID_8433	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4914	http://purl.obolibrary.org/obo/DOID_3451	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4055	http://purl.obolibrary.org/obo/DOID_4587	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5201	http://purl.obolibrary.org/obo/DOID_7511	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2918	http://purl.obolibrary.org/obo/DOID_0050671	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34353	http://purl.obolibrary.org/obo/DOID_11203	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6499	http://purl.obolibrary.org/obo/DOID_7016	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40286	http://purl.obolibrary.org/obo/DOID_7048	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6167	http://purl.obolibrary.org/obo/DOID_4910	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27311	http://purl.obolibrary.org/obo/DOID_8431	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35142	http://purl.obolibrary.org/obo/DOID_720	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84527	http://purl.obolibrary.org/obo/DOID_0080043	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5268	http://purl.obolibrary.org/obo/DOID_4435	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26688	http://purl.obolibrary.org/obo/DOID_9396	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8776	http://purl.obolibrary.org/obo/DOID_4388	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9227	http://purl.obolibrary.org/obo/DOID_1924	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92635	http://purl.obolibrary.org/obo/DOID_2745	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14364	http://purl.obolibrary.org/obo/DOID_8704	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27211	http://purl.obolibrary.org/obo/DOID_3418	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39863	http://purl.obolibrary.org/obo/DOID_7284	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27166	http://purl.obolibrary.org/obo/DOID_2952	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35829	http://purl.obolibrary.org/obo/DOID_7187	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3539	http://purl.obolibrary.org/obo/DOID_672	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126498	http://purl.obolibrary.org/obo/DOID_5727	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5846	http://purl.obolibrary.org/obo/DOID_3698	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6105	http://purl.obolibrary.org/obo/DOID_3479	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85221	http://purl.obolibrary.org/obo/DOID_8455	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3687	http://purl.obolibrary.org/obo/DOID_6257	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8719	http://purl.obolibrary.org/obo/DOID_5533	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123215	http://purl.obolibrary.org/obo/DOID_559	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84680	http://purl.obolibrary.org/obo/DOID_0050759	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4140	http://purl.obolibrary.org/obo/DOID_8003	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5408	http://purl.obolibrary.org/obo/DOID_4846	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7445	http://purl.obolibrary.org/obo/DOID_4860	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3697	http://purl.obolibrary.org/obo/DOID_5075	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116905	http://purl.obolibrary.org/obo/DOID_10967	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4665	http://purl.obolibrary.org/obo/DOID_6536	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34611	http://purl.obolibrary.org/obo/DOID_1080	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3638	http://purl.obolibrary.org/obo/DOID_8826	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6387	http://purl.obolibrary.org/obo/DOID_663	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3552	http://purl.obolibrary.org/obo/DOID_363	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3963	http://purl.obolibrary.org/obo/DOID_5813	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8714	http://purl.obolibrary.org/obo/DOID_4651	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34918	http://purl.obolibrary.org/obo/DOID_824	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130994	http://purl.obolibrary.org/obo/DOID_9521	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6905	http://purl.obolibrary.org/obo/DOID_6458	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114828	http://purl.obolibrary.org/obo/DOID_0050929	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9133	http://purl.obolibrary.org/obo/DOID_4829	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4313	http://purl.obolibrary.org/obo/DOID_0050894	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35110	http://purl.obolibrary.org/obo/DOID_12732	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28182	http://purl.obolibrary.org/obo/DOID_11260	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4025	http://purl.obolibrary.org/obo/DOID_4914	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105595	http://purl.obolibrary.org/obo/DOID_1088	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6120	http://purl.obolibrary.org/obo/DOID_5465	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6848	http://purl.obolibrary.org/obo/DOID_4892	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5827	http://purl.obolibrary.org/obo/DOID_1760	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35192	http://purl.obolibrary.org/obo/DOID_14522	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193	http://purl.obolibrary.org/obo/DOID_225	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5234	http://purl.obolibrary.org/obo/DOID_5263	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6613	http://purl.obolibrary.org/obo/DOID_4525	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7367	http://purl.obolibrary.org/obo/DOID_5375	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6628	http://purl.obolibrary.org/obo/DOID_10660	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41249	http://purl.obolibrary.org/obo/DOID_7851	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40172	http://purl.obolibrary.org/obo/DOID_13953	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118765	http://purl.obolibrary.org/obo/DOID_11164	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37864	http://purl.obolibrary.org/obo/DOID_6688	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26785	http://purl.obolibrary.org/obo/DOID_12176	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40130	http://purl.obolibrary.org/obo/DOID_5324	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27103	http://purl.obolibrary.org/obo/DOID_5642	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5462	http://purl.obolibrary.org/obo/DOID_7903	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84595	http://purl.obolibrary.org/obo/DOID_2217	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5240	http://purl.obolibrary.org/obo/DOID_4000	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131438	http://purl.obolibrary.org/obo/DOID_0050489	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26983	http://purl.obolibrary.org/obo/DOID_90	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40119	http://purl.obolibrary.org/obo/DOID_5730	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7419	http://purl.obolibrary.org/obo/DOID_174	1.0
